timestamp,total_beds,occupied_beds,available_beds,total_icu_beds,occupied_icu_beds,available_icu_beds,total_doctors,available_doctors,total_nurses,available_nurses,ventilators_total,ventilators_in_use,oxygen_units_total,oxygen_units_in_use,incoming_patients,discharged_patients,emergency_cases,opd_cases,avg_wait_time_minutes,avg_treatment_time_minutes,bed_turnover_rate,resource_utilization_rate,icu_utilization_rate,staff_load_ratio,emergency_pressure_score
2023-06-13 08:00:00,300,296,4,50,50,0,80,19,150,22,40,27,100,69,15,10,3,14,11.25,70.75,0.0333,0.9867,1.0000,7.0476,31.20
2023-06-13 09:00:00,300,299,1,50,50,0,80,20,150,26,40,32,100,64,18,15,12,36,33.86,62.86,0.0500,0.9967,1.0000,6.3617,34.80
2023-06-13 10:00:00,300,295,5,50,50,0,80,26,150,42,40,28,100,68,16,20,9,38,28.89,68.67,0.0667,0.9833,1.0000,4.2754,33.60
2023-06-13 11:00:00,300,297,3,50,50,0,80,22,150,31,40,35,100,100,10,8,8,21,31.52,55.74,0.0267,0.9900,1.0000,5.5000,33.20
2023-06-13 12:00:00,300,290,10,50,50,0,80,23,150,33,40,38,100,96,12,19,9,25,28.5,62.88,0.0633,0.9667,1.0000,5.0877,33.60
2023-06-13 13:00:00,300,297,3,50,50,0,80,24,150,30,40,31,100,79,15,8,9,28,25,62.8,0.0267,0.9900,1.0000,5.4000,33.60
2023-06-13 14:00:00,300,300,0,50,50,0,80,20,150,30,40,31,100,100,22,11,8,29,40.71,65.9,0.0367,1.0000,1.0000,5.8824,33.20
2023-06-13 15:00:00,300,300,0,50,50,0,80,21,150,40,40,38,100,65,10,10,5,30,27.82,70.14,0.0333,1.0000,1.0000,4.8387,32.00
2023-06-13 16:00:00,300,292,8,50,50,0,80,23,150,32,40,37,100,73,12,20,11,39,31.5,67.29,0.0667,0.9733,1.0000,5.2143,34.40
2023-06-13 17:00:00,300,300,0,50,50,0,80,24,150,25,40,40,100,98,25,11,15,32,40,62,0.0367,1.0000,1.0000,6.0000,36.00
2023-06-13 18:00:00,300,300,0,50,50,0,80,20,150,24,40,39,100,100,12,10,6,22,18.57,63.43,0.0333,1.0000,1.0000,6.6667,32.40
2023-06-13 19:00:00,300,297,3,50,50,0,80,21,150,24,40,32,100,94,7,10,8,24,5,63.82,0.0333,0.9900,1.0000,6.4565,33.20
2023-06-13 20:00:00,300,299,1,50,50,0,80,18,150,31,40,36,100,96,14,12,6,22,11.05,56.58,0.0400,0.9967,1.0000,5.9800,32.40
2023-06-13 21:00:00,300,297,3,50,50,0,80,19,150,36,40,33,100,69,5,7,7,12,8.75,62.75,0.0233,0.9900,1.0000,5.3036,32.80
2023-06-13 22:00:00,300,300,0,50,50,0,80,0,150,0,40,36,100,100,5,2,3,0,5,40,0.0067,1.0000,1.0000,-27.2727,31.20
2023-06-13 23:00:00,300,300,0,50,50,0,80,2,150,0,40,27,100,84,5,1,0,2,28,53,0.0033,1.0000,1.0000,-11.1111,30.00
2023-06-14 00:00:00,300,300,0,50,50,0,80,0,150,0,40,33,100,100,5,3,4,1,5,47,0.0100,1.0000,1.0000,-25.0000,31.60
2023-06-14 01:00:00,300,300,0,50,50,0,80,1,150,0,40,28,100,69,2,2,2,0,25,62,0.0067,1.0000,1.0000,-37.5000,30.80
2023-06-14 02:00:00,300,300,0,50,50,0,80,0,150,0,40,34,100,73,4,2,0,2,Infinity,NaN,0.0067,1.0000,1.0000,-13.0435,30.00
2023-06-14 03:00:00,300,300,0,50,50,0,80,0,150,0,40,30,100,74,5,3,1,1,5,49.75,0.0100,1.0000,1.0000,-11.1111,30.40
2023-06-14 04:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,99,1,1,2,1,5,57,0.0033,1.0000,1.0000,-18.7500,30.80
2023-06-14 05:00:00,300,300,0,50,50,0,80,0,150,0,40,30,100,100,5,3,2,1,82,73,0.0100,1.0000,1.0000,-11.1111,30.80
2023-06-14 06:00:00,300,300,0,50,50,0,80,18,150,22,40,29,100,74,9,6,6,17,10.11,52.58,0.0200,1.0000,1.0000,7.3171,32.40
2023-06-14 07:00:00,300,297,3,50,50,0,80,18,150,34,40,30,100,64,9,12,6,12,16.11,54.58,0.0400,0.9900,1.0000,5.6038,32.40
2023-06-14 08:00:00,300,294,6,50,50,0,80,16,150,27,40,33,100,71,5,8,6,14,12.41,57.76,0.0267,0.9800,1.0000,6.6818,32.40
2023-06-14 09:00:00,300,296,4,50,50,0,80,16,150,32,40,38,100,74,16,14,8,39,32.12,71.35,0.0467,0.9867,1.0000,6.0408,33.20
2023-06-14 10:00:00,300,297,3,50,50,0,80,24,150,27,40,27,100,65,16,15,7,27,31.6,63.4,0.0500,0.9900,1.0000,5.7115,32.80
2023-06-14 11:00:00,300,298,2,50,50,0,80,16,150,39,40,35,100,75,10,9,8,20,24.82,67.35,0.0300,0.9933,1.0000,5.3214,33.20
2023-06-14 12:00:00,300,300,0,50,50,0,80,20,150,27,40,31,100,75,19,11,5,25,36.57,55.19,0.0367,1.0000,1.0000,6.2500,32.00
2023-06-14 13:00:00,300,300,0,50,50,0,80,24,150,20,40,30,100,65,13,11,8,32,26.8,51.6,0.0367,1.0000,1.0000,6.6667,33.20
2023-06-14 14:00:00,300,296,4,50,50,0,80,21,150,40,40,38,100,76,16,20,8,24,32.91,64.82,0.0667,0.9867,1.0000,4.7742,33.20
2023-06-14 15:00:00,300,300,0,50,50,0,80,19,150,27,40,30,100,97,13,8,6,37,24.75,61.5,0.0267,1.0000,1.0000,6.3830,32.40
2023-06-14 16:00:00,300,300,0,50,50,0,80,15,150,34,40,35,100,100,20,18,14,34,43.75,70.38,0.0600,1.0000,1.0000,6.0000,35.60
2023-06-14 17:00:00,300,300,0,50,50,0,80,24,150,35,40,32,100,100,25,13,8,34,34,62.6,0.0433,1.0000,1.0000,5.0000,33.20
2023-06-14 18:00:00,300,299,1,50,50,0,80,24,150,26,40,26,100,67,12,13,8,10,17.2,71.6,0.0433,0.9967,1.0000,5.8627,33.20
2023-06-14 19:00:00,300,300,0,50,50,0,80,15,150,34,40,27,100,67,13,10,5,19,21.19,60.56,0.0333,1.0000,1.0000,6.0000,32.00
2023-06-14 20:00:00,300,300,0,50,50,0,80,20,150,37,40,35,100,100,11,9,5,13,8.86,61.19,0.0300,1.0000,1.0000,5.1724,32.00
2023-06-14 21:00:00,300,300,0,50,50,0,80,21,150,28,40,26,100,66,7,7,8,18,9.77,61.82,0.0233,1.0000,1.0000,6.0000,33.20
2023-06-14 22:00:00,300,298,2,50,50,0,80,0,150,0,40,35,100,100,1,3,4,2,Infinity,Infinity,0.0100,0.9933,1.0000,-16.5556,31.60
2023-06-14 23:00:00,300,300,0,50,50,0,80,3,150,0,40,38,100,71,5,1,1,0,21.75,61.25,0.0033,1.0000,1.0000,-14.2857,30.40
2023-06-15 00:00:00,300,300,0,50,50,0,80,0,150,0,40,35,100,85,5,1,0,0,5,54,0.0033,1.0000,1.0000,-21.4286,30.00
2023-06-15 01:00:00,300,299,1,50,50,0,80,0,150,0,40,39,100,91,1,2,4,1,5,58,0.0067,0.9967,1.0000,-15.7368,31.60
2023-06-15 02:00:00,300,300,0,50,50,0,80,3,150,0,40,27,100,100,3,1,3,1,14.25,65.75,0.0033,1.0000,1.0000,-23.0769,31.20
2023-06-15 03:00:00,300,300,0,50,50,0,80,0,150,0,40,33,100,63,4,2,0,1,Infinity,NaN,0.0067,1.0000,1.0000,-17.6471,30.00
2023-06-15 04:00:00,300,300,0,50,50,0,80,4,150,0,40,33,100,87,5,3,2,2,20,71,0.0100,1.0000,1.0000,-16.6667,30.80
2023-06-15 05:00:00,300,299,1,50,50,0,80,5,150,0,40,32,100,81,1,2,3,0,9.5,56.5,0.0067,0.9967,1.0000,-59.8000,31.20
2023-06-15 06:00:00,300,299,1,50,50,0,80,24,150,29,40,35,100,100,11,11,4,19,6.6,58.8,0.0367,0.9967,1.0000,5.5370,31.60
2023-06-15 07:00:00,300,292,8,50,50,0,80,17,150,43,40,34,100,94,5,12,3,20,11.17,65.83,0.0400,0.9733,1.0000,4.7869,31.20
2023-06-15 08:00:00,300,298,2,50,50,0,80,22,150,31,40,38,100,100,14,8,5,16,11.13,64.09,0.0267,0.9933,1.0000,5.5185,32.00
2023-06-15 09:00:00,300,296,4,50,50,0,80,21,150,30,40,39,100,73,15,17,8,36,32.23,58.82,0.0567,0.9867,1.0000,5.6923,33.20
2023-06-15 10:00:00,300,290,10,50,50,0,80,18,150,36,40,38,100,94,10,16,9,34,29.89,61.37,0.0533,0.9667,1.0000,5.2727,33.60
2023-06-15 11:00:00,300,293,7,50,50,0,80,22,150,29,40,39,100,100,13,10,14,23,23.48,67.04,0.0333,0.9767,1.0000,5.6346,35.60
2023-06-15 12:00:00,300,292,8,50,50,0,80,23,150,27,40,38,100,100,13,14,6,37,26.13,54.25,0.0467,0.9733,1.0000,5.7255,32.40
2023-06-15 13:00:00,300,294,6,50,50,0,80,21,150,36,40,37,100,79,21,19,7,38,39.32,52.59,0.0633,0.9800,1.0000,5.0690,32.80
2023-06-15 14:00:00,300,296,4,50,50,0,80,16,150,38,40,30,100,71,18,16,8,22,39.88,59.35,0.0533,0.9867,1.0000,5.3818,33.20
2023-06-15 15:00:00,300,296,4,50,50,0,80,22,150,33,40,36,100,100,15,15,11,35,27.78,61.39,0.0500,0.9867,1.0000,5.2857,34.40
2023-06-15 16:00:00,300,300,0,50,50,0,80,21,150,23,40,33,100,100,16,11,14,24,35.91,60.18,0.0367,1.0000,1.0000,6.6667,35.60
2023-06-15 17:00:00,300,300,0,50,50,0,80,15,150,33,40,35,100,93,20,10,11,30,40.75,62.44,0.0333,1.0000,1.0000,6.1224,34.40
2023-06-15 18:00:00,300,298,2,50,50,0,80,24,150,38,40,34,100,100,11,13,7,23,8.6,71.4,0.0433,0.9933,1.0000,4.7302,32.80
2023-06-15 19:00:00,300,297,3,50,50,0,80,23,150,25,40,32,100,72,12,13,4,13,15.5,51.83,0.0433,0.9900,1.0000,6.0612,31.60
2023-06-15 20:00:00,300,297,3,50,50,0,80,17,150,32,40,38,100,61,13,13,5,11,15.83,58.39,0.0433,0.9900,1.0000,5.9400,32.00
2023-06-15 21:00:00,300,296,4,50,50,0,80,25,150,41,40,32,100,98,11,12,7,24,15.35,56.35,0.0400,0.9867,1.0000,4.4179,32.80
2023-06-15 22:00:00,300,298,2,50,50,0,80,0,150,0,40,38,100,75,3,1,1,0,Infinity,Infinity,0.0033,0.9933,1.0000,-11.4615,30.40
2023-06-15 23:00:00,300,298,2,50,50,0,80,0,150,0,40,30,100,100,1,1,1,2,Infinity,Infinity,0.0033,0.9933,1.0000,-24.8333,30.40
2023-06-16 00:00:00,300,298,2,50,50,0,80,2,150,0,40,28,100,100,1,1,3,2,10,66,0.0033,0.9933,1.0000,-29.8000,31.20
2023-06-16 01:00:00,300,300,0,50,50,0,80,0,150,0,40,37,100,93,5,3,0,2,5,50,0.0100,1.0000,1.0000,-10.0000,30.00
2023-06-16 02:00:00,300,300,0,50,50,0,80,0,150,0,40,27,100,65,4,1,4,2,5,54.33,0.0033,1.0000,1.0000,-10.0000,31.60
2023-06-16 03:00:00,300,300,0,50,50,0,80,2,150,0,40,31,100,100,4,3,1,1,23,62.67,0.0100,1.0000,1.0000,-25.0000,30.40
2023-06-16 04:00:00,300,299,1,50,50,0,80,0,150,0,40,38,100,100,2,3,4,0,5,48.33,0.0100,0.9967,1.0000,-9.6452,31.60
2023-06-16 05:00:00,300,300,0,50,50,0,80,1,150,0,40,32,100,86,5,1,0,2,47.5,61,0.0033,1.0000,1.0000,-13.0435,30.00
2023-06-16 06:00:00,300,297,3,50,50,0,80,19,150,41,40,27,100,69,7,10,5,22,14.25,56.25,0.0333,0.9900,1.0000,4.8689,32.00
2023-06-16 07:00:00,300,297,3,50,50,0,80,17,150,27,40,36,100,62,8,8,5,15,15.67,51.39,0.0267,0.9900,1.0000,6.6000,32.00
2023-06-16 08:00:00,300,293,7,50,50,0,80,16,150,36,40,36,100,60,6,10,8,10,7.29,68.35,0.0333,0.9767,1.0000,5.5283,33.20
2023-06-16 09:00:00,300,300,0,50,50,0,80,17,150,28,40,38,100,65,15,8,8,36,33.5,55.22,0.0267,1.0000,1.0000,6.5217,33.20
2023-06-16 10:00:00,300,300,0,50,50,0,80,15,150,32,40,32,100,100,19,15,6,30,34.81,70.88,0.0500,1.0000,1.0000,6.2500,32.40
2023-06-16 11:00:00,300,300,0,50,50,0,80,20,150,20,40,37,100,100,11,10,11,28,22.86,66.62,0.0333,1.0000,1.0000,7.3171,34.40
2023-06-16 12:00:00,300,300,0,50,50,0,80,15,150,36,40,29,100,94,15,9,12,40,36.06,60.75,0.0300,1.0000,1.0000,5.7692,34.80
2023-06-16 13:00:00,300,298,2,50,50,0,80,15,150,35,40,30,100,97,10,12,9,22,26.38,56.81,0.0400,0.9933,1.0000,5.8431,33.60
2023-06-16 14:00:00,300,300,0,50,50,0,80,25,150,26,40,38,100,75,13,9,5,23,31.5,67.96,0.0300,1.0000,1.0000,5.7692,32.00
2023-06-16 15:00:00,300,297,3,50,50,0,80,18,150,39,40,36,100,100,10,13,10,28,22.89,71.63,0.0433,0.9900,1.0000,5.1207,34.00
2023-06-16 16:00:00,300,300,0,50,50,0,80,21,150,20,40,35,100,100,25,9,10,24,38.05,64.27,0.0300,1.0000,1.0000,7.1429,34.00
2023-06-16 17:00:00,300,297,3,50,50,0,80,18,150,22,40,30,100,97,11,14,11,39,27.68,57.89,0.0467,0.9900,1.0000,7.2439,34.40
2023-06-16 18:00:00,300,297,3,50,50,0,80,23,150,36,40,30,100,100,7,7,6,22,5.38,57.25,0.0233,0.9900,1.0000,4.9500,32.40
2023-06-16 19:00:00,300,300,0,50,50,0,80,19,150,25,40,35,100,100,11,5,6,21,12.25,69.5,0.0167,1.0000,1.0000,6.6667,32.40
2023-06-16 20:00:00,300,300,0,50,50,0,80,22,150,30,40,39,100,98,9,8,6,20,13.87,67.3,0.0267,1.0000,1.0000,5.6604,32.40
2023-06-16 21:00:00,300,300,0,50,50,0,80,21,150,27,40,37,100,100,9,9,6,19,12.14,51.36,0.0300,1.0000,1.0000,6.1224,32.40
2023-06-16 22:00:00,300,300,0,50,50,0,80,0,150,0,40,36,100,97,5,1,4,0,84,71,0.0033,1.0000,1.0000,-12.0000,31.60
2023-06-16 23:00:00,300,300,0,50,50,0,80,4,150,0,40,29,100,65,4,1,1,0,12,70,0.0033,1.0000,1.0000,-13.6364,30.40
2023-06-17 00:00:00,300,300,0,50,50,0,80,0,150,0,40,39,100,100,2,2,4,1,5,33,0.0067,1.0000,1.0000,-13.0435,31.60
2023-06-17 01:00:00,300,300,0,50,50,0,80,0,150,0,40,38,100,78,4,1,0,2,5,50,0.0033,1.0000,1.0000,-15.7895,30.00
2023-06-17 02:00:00,300,300,0,50,50,0,80,0,150,0,40,39,100,87,1,1,2,1,5,52.5,0.0033,1.0000,1.0000,-12.0000,30.80
2023-06-17 03:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,68,4,2,4,0,5,46,0.0067,1.0000,1.0000,-13.0435,31.60
2023-06-17 04:00:00,300,299,1,50,50,0,80,0,150,0,40,27,100,91,2,3,3,2,5,47.25,0.0100,0.9967,1.0000,-15.7368,31.20
2023-06-17 05:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,77,2,1,1,0,Infinity,Infinity,0.0033,1.0000,1.0000,-10.3448,30.40
2023-06-17 06:00:00,300,300,0,50,50,0,80,23,150,23,40,32,100,88,15,14,3,7,9.38,64.63,0.0467,1.0000,1.0000,6.3830,31.20
2023-06-17 07:00:00,300,300,0,50,50,0,80,23,150,36,40,37,100,100,13,9,5,4,17.13,52.04,0.0300,1.0000,1.0000,5.0000,32.00
2023-06-17 08:00:00,300,296,4,50,50,0,80,25,150,33,40,38,100,100,5,9,7,8,5,52.35,0.0300,0.9867,1.0000,5.0169,32.80
2023-06-17 09:00:00,300,292,8,50,50,0,80,21,150,39,40,31,100,100,14,18,7,5,27.55,54.59,0.0600,0.9733,1.0000,4.7869,32.80
2023-06-17 10:00:00,300,290,10,50,50,0,80,21,150,31,40,37,100,77,12,14,12,6,31.18,59.73,0.0467,0.9667,1.0000,5.4717,34.80
2023-06-17 11:00:00,300,295,5,50,50,0,80,25,150,38,40,33,100,82,18,13,13,6,32.38,60.5,0.0433,0.9833,1.0000,4.6094,35.20
2023-06-17 12:00:00,300,297,3,50,50,0,80,20,150,21,40,26,100,86,11,9,14,9,27.86,53.33,0.0300,0.9900,1.0000,7.0714,35.60
2023-06-17 13:00:00,300,300,0,50,50,0,80,17,150,36,40,33,100,81,15,8,15,5,30.5,55.17,0.0267,1.0000,1.0000,5.5556,36.00
2023-06-17 14:00:00,300,300,0,50,50,0,80,23,150,26,40,27,100,75,18,18,10,5,35.25,72.08,0.0600,1.0000,1.0000,6.0000,34.00
2023-06-17 15:00:00,300,300,0,50,50,0,80,19,150,24,40,30,100,86,25,19,7,7,40.75,65.75,0.0633,1.0000,1.0000,6.8182,32.80
2023-06-17 16:00:00,300,300,0,50,50,0,80,15,150,30,40,39,100,84,24,9,14,5,38.5,62.38,0.0300,1.0000,1.0000,6.5217,35.60
2023-06-17 17:00:00,300,300,0,50,50,0,80,16,150,39,40,34,100,100,20,12,5,9,39.65,71.47,0.0400,1.0000,1.0000,5.3571,32.00
2023-06-17 18:00:00,300,300,0,50,50,0,80,16,150,31,40,28,100,79,9,8,4,7,13.94,54.18,0.0267,1.0000,1.0000,6.2500,31.60
2023-06-17 19:00:00,300,300,0,50,50,0,80,16,150,23,40,30,100,72,15,11,3,4,14.24,66.88,0.0367,1.0000,1.0000,7.5000,31.20
2023-06-17 20:00:00,300,300,0,50,50,0,80,25,150,39,40,25,100,81,13,12,3,4,15.5,59.58,0.0400,1.0000,1.0000,4.6154,31.20
2023-06-17 21:00:00,300,297,3,50,50,0,80,16,150,30,40,34,100,100,8,11,5,3,15.06,61.47,0.0367,0.9900,1.0000,6.3191,32.00
2023-06-17 22:00:00,300,297,3,50,50,0,80,0,150,0,40,26,100,100,2,2,0,2,35,62,0.0067,0.9900,1.0000,-19.8000,30.00
2023-06-17 23:00:00,300,298,2,50,50,0,80,5,150,0,40,25,100,84,3,2,4,2,17.5,54.33,0.0067,0.9933,1.0000,-12.9565,31.60
2023-06-18 00:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,94,4,2,2,2,5,64.67,0.0067,1.0000,1.0000,-13.6364,30.80
2023-06-18 01:00:00,300,299,1,50,50,0,80,4,150,0,40,25,100,100,2,3,0,2,13,70,0.0100,0.9967,1.0000,-12.4583,30.00
2023-06-18 02:00:00,300,298,2,50,50,0,80,0,150,0,40,34,100,96,1,2,4,1,15,89,0.0067,0.9933,1.0000,-24.8333,31.60
2023-06-18 03:00:00,300,296,4,50,50,0,80,0,150,0,40,37,100,100,1,3,1,2,5,62.5,0.0100,0.9867,1.0000,-16.4444,30.40
2023-06-18 04:00:00,300,298,2,50,50,0,80,0,150,0,40,28,100,65,5,3,4,2,5,38,0.0100,0.9933,1.0000,-24.8333,31.60
2023-06-18 05:00:00,300,296,4,50,50,0,80,0,150,0,40,27,100,59,1,3,3,2,5,37,0.0100,0.9867,1.0000,-11.3846,31.20
2023-06-18 06:00:00,300,297,3,50,50,0,80,24,150,40,40,30,100,100,11,10,4,6,16.6,66.8,0.0333,0.9900,1.0000,4.5692,31.60
2023-06-18 07:00:00,300,300,0,50,50,0,80,15,150,40,40,37,100,100,13,5,6,5,19.19,65.88,0.0167,1.0000,1.0000,5.3571,32.40
2023-06-18 08:00:00,300,300,0,50,50,0,80,15,150,39,40,30,100,90,11,11,8,3,18.31,62.5,0.0367,1.0000,1.0000,5.4545,33.20
2023-06-18 09:00:00,300,300,0,50,50,0,80,17,150,26,40,29,100,100,25,15,14,7,43.83,63.89,0.0500,1.0000,1.0000,6.8182,35.60
2023-06-18 10:00:00,300,300,0,50,50,0,80,17,150,40,40,32,100,100,16,8,14,8,30.33,53.89,0.0267,1.0000,1.0000,5.1724,35.60
2023-06-18 11:00:00,300,300,0,50,50,0,80,25,150,21,40,26,100,84,24,10,10,7,28.85,53.92,0.0333,1.0000,1.0000,6.3830,34.00
2023-06-18 12:00:00,300,300,0,50,50,0,80,19,150,24,40,38,100,86,12,8,14,9,30,72.5,0.0267,1.0000,1.0000,6.8182,35.60
2023-06-18 13:00:00,300,295,5,50,50,0,80,19,150,35,40,38,100,78,12,17,10,8,29,71.5,0.0567,0.9833,1.0000,5.3636,34.00
2023-06-18 14:00:00,300,298,2,50,50,0,80,23,150,24,40,35,100,68,14,11,14,6,31.75,67.92,0.0367,0.9933,1.0000,6.2083,35.60
2023-06-18 15:00:00,300,293,7,50,50,0,80,26,150,43,40,36,100,100,14,19,12,7,30.78,68.22,0.0633,0.9767,1.0000,4.1857,34.80
2023-06-18 16:00:00,300,295,5,50,50,0,80,20,150,25,40,32,100,98,22,20,14,10,36.71,71.33,0.0667,0.9833,1.0000,6.4130,35.60
2023-06-18 17:00:00,300,294,6,50,50,0,80,20,150,35,40,32,100,76,16,17,6,6,31.43,70.43,0.0567,0.9800,1.0000,5.2500,32.40
2023-06-18 18:00:00,300,290,10,50,50,0,80,26,150,27,40,27,100,80,8,12,7,8,10.44,61.3,0.0400,0.9667,1.0000,5.3704,32.80
2023-06-18 19:00:00,300,292,8,50,50,0,80,17,150,42,40,34,100,72,9,7,4,7,17.5,64.11,0.0233,0.9733,1.0000,4.8667,31.60
2023-06-18 20:00:00,300,299,1,50,50,0,80,19,150,33,40,27,100,62,15,8,8,6,20.25,56,0.0267,0.9967,1.0000,5.6415,33.20
2023-06-18 21:00:00,300,300,0,50,50,0,80,18,150,37,40,26,100,96,12,7,7,6,17.47,55.84,0.0233,1.0000,1.0000,5.3571,32.80
2023-06-18 22:00:00,300,300,0,50,50,0,80,5,150,0,40,32,100,100,2,1,2,1,6,64.67,0.0033,1.0000,1.0000,-21.4286,30.80
2023-06-18 23:00:00,300,300,0,50,50,0,80,0,150,0,40,36,100,85,5,3,1,1,5,59.33,0.0100,1.0000,1.0000,-23.0769,30.40
2023-06-19 00:00:00,300,300,0,50,50,0,80,0,150,0,40,27,100,77,2,2,1,2,Infinity,Infinity,0.0067,1.0000,1.0000,-20.0000,30.40
2023-06-19 01:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,86,4,2,4,0,5,52.33,0.0067,1.0000,1.0000,-11.5385,31.60
2023-06-19 02:00:00,300,300,0,50,50,0,80,0,150,0,40,36,100,78,1,1,1,2,5,61.5,0.0033,1.0000,1.0000,-9.6774,30.40
2023-06-19 03:00:00,300,300,0,50,50,0,80,0,150,0,40,39,100,86,4,3,2,0,5,56.5,0.0100,1.0000,1.0000,-12.0000,30.80
2023-06-19 04:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,100,5,3,0,2,5,59,0.0100,1.0000,1.0000,-15.7895,30.00
2023-06-19 05:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,93,5,1,1,0,76,63,0.0033,1.0000,1.0000,-15.0000,30.40
2023-06-19 06:00:00,300,300,0,50,50,0,80,23,150,35,40,28,100,65,7,6,8,10,9.38,61.67,0.0200,1.0000,1.0000,5.0847,33.20
2023-06-19 07:00:00,300,300,0,50,50,0,80,18,150,23,40,38,100,60,9,8,8,16,10.11,60.11,0.0267,1.0000,1.0000,7.1429,33.20
2023-06-19 08:00:00,300,300,0,50,50,0,80,22,150,36,40,27,100,67,15,15,4,16,14.78,58.87,0.0500,1.0000,1.0000,5.0847,31.60
2023-06-19 09:00:00,300,300,0,50,50,0,80,17,150,25,40,31,100,100,24,18,15,20,41,70.17,0.0600,1.0000,1.0000,6.9767,36.00
2023-06-19 10:00:00,300,300,0,50,50,0,80,20,150,27,40,34,100,98,14,10,11,28,27,63.62,0.0333,1.0000,1.0000,6.2500,34.40
2023-06-19 11:00:00,300,300,0,50,50,0,80,21,150,23,40,30,100,88,22,14,7,40,35,70.59,0.0467,1.0000,1.0000,6.6667,32.80
2023-06-19 12:00:00,300,300,0,50,50,0,80,25,150,35,40,29,100,73,21,12,10,26,33.12,54.92,0.0400,1.0000,1.0000,4.9180,34.00
2023-06-19 13:00:00,300,300,0,50,50,0,80,21,150,27,40,26,100,79,24,15,9,32,31.36,59.05,0.0500,1.0000,1.0000,6.1224,33.60
2023-06-19 14:00:00,300,300,0,50,50,0,80,15,150,20,40,32,100,91,22,13,10,32,44.63,53.13,0.0433,1.0000,1.0000,8.3333,34.00
2023-06-19 15:00:00,300,300,0,50,50,0,80,17,150,36,40,28,100,68,17,11,7,39,39.17,51.94,0.0367,1.0000,1.0000,5.5556,32.80
2023-06-19 16:00:00,300,300,0,50,50,0,80,21,150,34,40,39,100,89,15,10,5,21,28.23,68.14,0.0333,1.0000,1.0000,5.3571,32.00
2023-06-19 17:00:00,300,300,0,50,50,0,80,15,150,26,40,26,100,60,14,11,13,36,34.13,54.06,0.0367,1.0000,1.0000,7.1429,35.20
2023-06-19 18:00:00,300,293,7,50,50,0,80,26,150,25,40,27,100,80,5,12,4,18,6.78,65.74,0.0400,0.9767,1.0000,5.6346,31.60
2023-06-19 19:00:00,300,287,13,50,50,0,80,22,150,40,40,36,100,96,7,13,5,10,8.57,62.09,0.0433,0.9567,1.0000,4.5556,32.00
2023-06-19 20:00:00,300,286,14,50,50,0,80,27,150,34,40,26,100,80,5,6,7,16,5,60.25,0.0200,0.9533,1.0000,4.6129,32.80
2023-06-19 21:00:00,300,281,19,50,50,0,80,26,150,37,40,31,100,80,10,15,3,19,6.56,52.56,0.0500,0.9367,1.0000,4.3906,31.20
2023-06-19 22:00:00,300,285,15,50,50,0,80,0,150,0,40,35,100,100,5,1,0,1,Infinity,NaN,0.0033,0.9500,1.0000,-14.2500,30.00
2023-06-19 23:00:00,300,286,14,50,50,0,80,0,150,0,40,31,100,100,2,1,2,1,34,69,0.0033,0.9533,1.0000,-71.5000,30.80
2023-06-20 00:00:00,300,287,13,50,50,0,80,5,150,0,40,30,100,100,4,3,0,1,17,69,0.0100,0.9567,1.0000,-287.0000,30.00
2023-06-20 01:00:00,300,289,11,50,50,0,80,1,150,0,40,37,100,100,3,1,4,0,32.5,72,0.0033,0.9633,1.0000,-41.2857,31.60
2023-06-20 02:00:00,300,288,12,50,50,0,80,0,150,0,40,28,100,65,1,2,0,1,5,65,0.0067,0.9600,1.0000,-32.0000,30.00
2023-06-20 03:00:00,300,290,10,50,50,0,80,6,150,0,40,30,100,80,4,2,3,0,13.57,57.14,0.0067,0.9667,1.0000,-41.4286,31.20
2023-06-20 04:00:00,300,291,9,50,50,0,80,7,150,0,40,29,100,78,3,2,4,2,15.63,69.5,0.0067,0.9700,1.0000,Infinity,31.60
2023-06-20 05:00:00,300,291,9,50,50,0,80,7,150,0,40,30,100,88,3,3,3,0,11.63,56.88,0.0100,0.9700,1.0000,-32.3333,31.20
2023-06-20 06:00:00,300,294,6,50,50,0,80,17,150,42,40,27,100,90,13,10,5,23,20.83,66.39,0.0333,0.9800,1.0000,4.9000,32.00
2023-06-20 07:00:00,300,294,6,50,50,0,80,20,150,25,40,35,100,100,5,5,7,21,12.57,60.67,0.0167,0.9800,1.0000,6.3913,32.80
2023-06-20 08:00:00,300,295,5,50,50,0,80,22,150,27,40,38,100,84,8,7,3,20,15.22,54.65,0.0233,0.9833,1.0000,5.9000,31.20
2023-06-20 09:00:00,300,296,4,50,50,0,80,24,150,34,40,31,100,83,13,12,7,24,27.8,70.4,0.0400,0.9867,1.0000,5.0169,32.80
2023-06-20 10:00:00,300,299,1,50,50,0,80,20,150,39,40,33,100,95,23,20,9,26,32.43,54.14,0.0667,0.9967,1.0000,4.9833,33.60
