date,hour,hospital_id,department,medicine_name,medicine_category,quantity_used,stock_remaining,patient_count,emergency_cases,opd_cases,avg_wait_time_minutes,day_of_week,is_weekend,season,outbreak_period
2023-09-17,1,H001,Respiratory,Salbutamol,respiratory,25,214,27,3,24,28,6,1,monsoon,0
2023-09-17,12,H006,ER,Cephalexin,antibiotic,94,539,83,8,75,33,6,1,monsoon,0
2023-09-17,20,H001,ER,Cephalexin,antibiotic,119,451,113,12,101,26,6,1,monsoon,0
2023-09-17,15,H003,General,Paracetamol,fever,30,0,36,3,33,16,6,1,monsoon,0
2023-09-17,9,H006,ICU,Azithromycin,antibiotic,114,567,103,10,93,20,6,1,monsoon,0
2023-09-17,6,H010,Respiratory,Montelukast,respiratory,33,214,23,2,21,25,6,1,monsoon,0
2023-09-17,17,H003,General,Ibuprofen,fever,109,0,93,8,85,24,6,1,monsoon,0
2023-09-17,20,H008,General,Ibuprofen,fever,116,219,103,10,93,39,6,1,monsoon,0
2023-09-17,23,H007,General,Ibuprofen,fever,26,478,31,3,28,31,6,1,monsoon,0
2023-09-17,9,H009,Diabetes,Metformin,diabetic,72,119,76,7,69,18,6,1,monsoon,0
2023-09-17,16,H006,Respiratory,Salbutamol,respiratory,69,948,76,7,69,28,6,1,monsoon,0
2023-09-17,3,H001,Cardiology,Metoprolol,cardiac,65,662,48,4,44,27,6,1,monsoon,0
2023-09-17,22,H006,General,Ibuprofen,fever,53,847,57,5,52,26,6,1,monsoon,0
2023-09-17,20,H005,ICU,Cephalexin,antibiotic,60,498,51,4,47,25,6,1,monsoon,0
2023-09-17,19,H001,Respiratory,Montelukast,respiratory,43,239,41,3,38,23,6,1,monsoon,0
2023-09-18,22,H010,ER,Cephalexin,antibiotic,83,280,76,6,70,32,0,0,monsoon,0
2023-09-18,15,H005,ER,Cephalexin,antibiotic,42,521,51,5,46,31,0,0,monsoon,0
2023-09-18,6,H010,Diabetes,Glipizide,diabetic,48,496,54,5,49,39,0,0,monsoon,0
2023-09-18,0,H001,ICU,Azithromycin,antibiotic,78,701,72,6,66,25,0,0,monsoon,0
2023-09-18,2,H009,General,Ibuprofen,fever,70,438,68,6,62,34,0,0,monsoon,0
2023-09-18,15,H003,Pediatrics,Paracetamol,fever,47,220,35,3,32,32,0,0,monsoon,0
2023-09-18,1,H005,ICU,Azithromycin,antibiotic,52,446,46,4,42,32,0,0,monsoon,0
2023-09-18,4,H005,General,Ibuprofen,fever,56,295,46,4,42,20,0,0,monsoon,0
2023-09-18,20,H003,Pediatrics,Ibuprofen,fever,160,267,149,13,136,39,0,0,monsoon,0
2023-09-18,0,H009,Respiratory,Montelukast,respiratory,91,437,83,9,74,38,0,0,monsoon,0
2023-09-18,17,H004,Cardiology,Aspirin,cardiac,159,188,159,13,146,37,0,0,monsoon,0
2023-09-18,13,H003,Respiratory,Montelukast,respiratory,43,353,30,3,27,36,0,0,monsoon,0
2023-09-19,12,H005,ICU,Amoxicillin,antibiotic,111,250,95,10,85,42,1,0,monsoon,0
2023-09-19,8,H004,Cardiology,Aspirin,cardiac,60,28,54,5,49,31,1,0,monsoon,0
2023-09-19,21,H005,ICU,Cephalexin,antibiotic,85,361,75,8,67,34,1,0,monsoon,0
2023-09-19,12,H005,ER,Cephalexin,antibiotic,147,374,146,17,129,32,1,0,monsoon,0
2023-09-19,18,H007,General,Paracetamol,fever,57,535,51,5,46,38,1,0,monsoon,0
2023-09-19,9,H004,Cardiology,Atorvastatin,cardiac,100,88,86,9,77,32,1,0,monsoon,0
2023-09-19,18,H006,Respiratory,Albuterol,respiratory,101,847,111,10,101,28,1,0,monsoon,0
2023-09-19,12,H002,Cardiology,Aspirin,cardiac,114,202,111,10,101,37,1,0,monsoon,0
2023-09-19,22,H009,ICU,Azithromycin,antibiotic,46,666,56,5,51,34,1,0,monsoon,0
2023-09-19,0,H010,ER,Azithromycin,antibiotic,101,179,86,8,78,24,1,0,monsoon,0
2023-09-19,11,H007,ER,Azithromycin,antibiotic,63,628,59,5,54,20,1,0,monsoon,0
2023-09-19,22,H004,ER,Azithromycin,antibiotic,99,459,86,7,79,32,1,0,monsoon,0
2023-09-19,21,H003,ICU,Azithromycin,antibiotic,64,421,54,5,49,23,1,0,monsoon,0
2023-09-19,11,H004,Diabetes,Metformin,diabetic,141,89,134,15,119,28,1,0,monsoon,0
2023-09-20,16,H005,ICU,Cephalexin,antibiotic,63,187,60,6,54,39,2,0,monsoon,0
2023-09-20,22,H003,ER,Amoxicillin,antibiotic,61,291,61,4,57,33,2,0,monsoon,0
2023-09-20,10,H009,Diabetes,Insulin,diabetic,115,4,105,10,95,35,2,0,monsoon,0
2023-09-20,12,H003,Pediatrics,Ibuprofen,fever,95,125,101,11,90,33,2,0,monsoon,0
2023-09-20,9,H008,Respiratory,Albuterol,respiratory,102,51,100,10,90,28,2,0,monsoon,0
2023-09-20,11,H009,Respiratory,Albuterol,respiratory,115,345,109,12,97,25,2,0,monsoon,0
2023-09-20,3,H010,Diabetes,Glipizide,diabetic,49,447,39,3,36,27,2,0,monsoon,0
2023-09-20,2,H004,ER,Amoxicillin,antibiotic,13,446,20,1,19,34,2,0,monsoon,0
2023-09-21,23,H004,ER,Cephalexin,antibiotic,41,405,26,2,24,18,3,0,monsoon,0
2023-09-21,13,H002,Diabetes,Metformin,diabetic,102,121,106,9,97,35,3,0,monsoon,0
2023-09-21,0,H005,General,Ibuprofen,fever,63,232,46,3,43,36,3,0,monsoon,0
2023-09-21,7,H005,ICU,Azithromycin,antibiotic,81,0,62,5,57,29,3,0,monsoon,0
2023-09-21,10,H005,ER,Cephalexin,antibiotic,153,221,162,16,146,34,3,0,monsoon,0
2023-09-21,23,H002,General,Paracetamol,fever,94,383,77,8,69,40,3,0,monsoon,0
2023-09-21,12,H004,Diabetes,Insulin,diabetic,97,0,90,10,80,32,3,0,monsoon,0
2023-09-21,7,H004,Cardiology,Atorvastatin,cardiac,97,0,86,9,77,40,3,0,monsoon,0
2023-09-21,15,H006,General,Ibuprofen,fever,88,759,97,9,88,25,3,0,monsoon,0
2023-09-21,5,H003,ER,Azithromycin,antibiotic,99,192,83,9,74,38,3,0,monsoon,0
2023-09-21,6,H007,ER,Azithromycin,antibiotic,23,605,27,2,25,20,3,0,monsoon,0
2023-09-21,4,H010,Cardiology,Atorvastatin,cardiac,33,674,31,2,29,31,3,0,monsoon,0
2023-09-21,14,H002,Diabetes,Insulin,diabetic,59,223,40,3,37,37,3,0,monsoon,0
2023-09-21,6,H009,ER,Cephalexin,antibiotic,80,662,84,9,75,23,3,0,monsoon,0
2023-09-21,17,H008,Respiratory,Albuterol,respiratory,144,0,140,12,128,42,3,0,monsoon,0
2023-09-21,7,H001,ICU,Cephalexin,antibiotic,71,630,70,5,65,30,3,0,monsoon,0
2023-09-21,6,H009,Pediatrics,Ibuprofen,fever,86,380,79,6,73,39,3,0,monsoon,0
2023-09-21,3,H005,Cardiology,Atorvastatin,cardiac,76,737,71,8,63,24,3,0,monsoon,0
2023-09-21,18,H005,ICU,Amoxicillin,antibiotic,132,55,118,12,106,32,3,0,monsoon,0
2023-09-21,22,H010,Pediatrics,Paracetamol,fever,55,419,61,6,55,40,3,0,monsoon,0
2023-09-21,7,H006,Cardiology,Aspirin,cardiac,106,675,101,9,92,26,3,0,monsoon,0
2023-09-21,10,H007,Diabetes,Insulin,diabetic,105,239,113,12,101,44,3,0,monsoon,0
2023-09-21,9,H002,ICU,Azithromycin,antibiotic,58,663,68,7,61,31,3,0,monsoon,0
2023-09-21,1,H010,ICU,Cephalexin,antibiotic,42,238,44,4,40,19,3,0,monsoon,0
2023-09-22,9,H004,Cardiology,Aspirin,cardiac,125,475,114,12,102,27,4,0,monsoon,0
2023-09-22,15,H005,Cardiology,Metoprolol,cardiac,99,638,92,7,85,26,4,0,monsoon,0
2023-09-22,3,H004,ICU,Cephalexin,antibiotic,63,456,48,4,44,28,4,0,monsoon,0
2023-09-22,6,H009,General,Paracetamol,fever,79,359,70,6,64,23,4,0,monsoon,0
2023-09-22,3,H004,Respiratory,Salbutamol,respiratory,80,167,65,7,58,31,4,0,monsoon,0
2023-09-22,19,H004,ICU,Cephalexin,antibiotic,64,281,47,4,43,28,4,0,monsoon,0
2023-09-22,1,H006,ER,Azithromycin,antibiotic,92,210,77,7,70,34,4,0,monsoon,0
2023-09-22,19,H002,Respiratory,Albuterol,respiratory,67,640,68,7,61,40,4,0,monsoon,0
2023-09-22,23,H002,ER,Azithromycin,antibiotic,44,890,49,4,45,28,4,0,monsoon,0
2023-09-22,6,H004,Pediatrics,Ibuprofen,fever,82,722,70,8,62,26,4,0,monsoon,0
2023-09-23,7,H007,Respiratory,Montelukast,respiratory,51,570,48,4,44,33,5,1,monsoon,0
2023-09-23,8,H010,Respiratory,Montelukast,respiratory,93,121,87,8,79,23,5,1,monsoon,0
2023-09-23,11,H006,Respiratory,Albuterol,respiratory,73,312,62,6,56,16,5,1,monsoon,0
2023-09-23,21,H004,Pediatrics,Ibuprofen,fever,37,685,29,3,26,19,5,1,monsoon,0
2023-09-23,11,H004,ER,Amoxicillin,antibiotic,105,300,90,10,80,35,5,1,monsoon,0
2023-09-23,3,H004,Cardiology,Aspirin,cardiac,55,420,43,4,39,24,5,1,monsoon,0
2023-09-23,18,H002,Diabetes,Metformin,diabetic,98,23,95,8,87,23,5,1,monsoon,0
2023-09-23,10,H003,ICU,Amoxicillin,antibiotic,87,334,83,8,75,19,5,1,monsoon,0
2023-09-23,8,H002,Pediatrics,Ibuprofen,fever,127,391,112,9,103,24,5,1,monsoon,0
2023-09-23,11,H008,General,Ibuprofen,fever,92,127,83,6,77,35,5,1,monsoon,0
2023-09-23,18,H007,Diabetes,Metformin,diabetic,53,186,56,5,51,15,5,1,monsoon,0
2023-09-23,17,H008,ICU,Cephalexin,antibiotic,69,457,75,8,67,24,5,1,monsoon,0
2023-09-24,19,H004,Pediatrics,Ibuprofen,fever,39,646,38,3,35,19,6,1,monsoon,0
2023-09-24,9,H010,Cardiology,Atorvastatin,cardiac,107,567,111,12,99,30,6,1,monsoon,0
2023-09-24,19,H006,Cardiology,Metoprolol,cardiac,101,517,110,9,101,38,6,1,monsoon,0
2023-09-24,17,H001,General,Ibuprofen,fever,53,800,45,4,41,23,6,1,monsoon,0
2023-09-24,0,H008,General,Paracetamol,fever,46,81,36,4,32,31,6,1,monsoon,0
2023-09-24,7,H010,Respiratory,Montelukast,respiratory,54,67,59,6,53,22,6,1,monsoon,0
2023-09-24,22,H003,General,Ibuprofen,fever,32,0,19,1,18,13,6,1,monsoon,0
2023-09-24,8,H010,Pediatrics,Paracetamol,fever,34,385,33,2,31,32,6,1,monsoon,0
2023-09-24,0,H004,Cardiology,Atorvastatin,cardiac,45,375,55,5,50,23,6,1,monsoon,0
2023-09-24,15,H006,Cardiology,Metoprolol,cardiac,57,618,53,4,49,34,6,1,monsoon,0
2023-09-24,19,H008,Respiratory,Albuterol,respiratory,43,0,24,2,22,31,6,1,monsoon,0
2023-09-24,1,H005,ER,Amoxicillin,antibiotic,65,262,57,5,52,28,6,1,monsoon,0
2023-09-24,0,H005,Cardiology,Metoprolol,cardiac,18,620,24,2,22,17,6,1,monsoon,0
2023-09-24,6,H005,General,Paracetamol,fever,62,170,50,4,46,30,6,1,monsoon,0
2023-09-24,6,H004,Cardiology,Aspirin,cardiac,71,304,52,5,47,19,6,1,monsoon,0
2023-09-25,6,H001,ER,Azithromycin,antibiotic,62,550,44,3,41,34,0,0,monsoon,0
2023-09-25,12,H010,General,Paracetamol,fever,123,559,122,12,110,34,0,0,monsoon,0
2023-09-25,12,H005,General,Paracetamol,fever,93,768,100,9,91,25,0,0,monsoon,0
2023-09-25,21,H010,General,Ibuprofen,fever,59,682,51,4,47,24,0,0,monsoon,0
2023-09-25,18,H003,Respiratory,Salbutamol,respiratory,158,112,145,12,133,43,0,0,monsoon,0
2023-09-25,14,H008,ICU,Amoxicillin,antibiotic,79,378,69,6,63,40,0,0,monsoon,0
2023-09-25,23,H001,ER,Cephalexin,antibiotic,78,472,68,6,62,29,0,0,monsoon,0
2023-09-25,19,H008,ER,Amoxicillin,antibiotic,163,618,154,18,136,30,0,0,monsoon,0
2023-09-25,2,H003,Pediatrics,Paracetamol,fever,96,29,86,8,78,25,0,0,monsoon,0
2023-09-25,1,H003,General,Paracetamol,fever,68,0,74,6,68,33,0,0,monsoon,0
2023-09-25,15,H003,Respiratory,Albuterol,respiratory,83,270,86,9,77,42,0,0,monsoon,0
2023-09-25,18,H001,Cardiology,Atorvastatin,cardiac,46,616,54,6,48,36,0,0,monsoon,0
2023-09-25,16,H005,Pediatrics,Ibuprofen,fever,81,130,64,6,58,40,0,0,monsoon,0
2023-09-25,13,H007,ICU,Cephalexin,antibiotic,78,876,64,6,58,38,0,0,monsoon,0
2023-09-25,18,H008,General,Paracetamol,fever,116,0,110,10,100,33,0,0,monsoon,0
2023-09-25,14,H008,Diabetes,Glipizide,diabetic,119,172,104,10,94,43,0,0,monsoon,0
2023-09-25,16,H004,ER,Cephalexin,antibiotic,121,179,105,11,94,32,0,0,monsoon,0
2023-09-25,5,H007,Pediatrics,Ibuprofen,fever,55,931,55,4,51,39,0,0,monsoon,0
2023-09-25,20,H004,General,Paracetamol,fever,122,435,108,10,98,42,0,0,monsoon,0
2023-09-26,21,H002,Cardiology,Aspirin,cardiac,45,157,33,3,30,29,1,0,monsoon,0
2023-09-26,14,H004,Diabetes,Metformin,diabetic,44,0,49,4,45,37,1,0,monsoon,0
2023-09-26,7,H004,Pediatrics,Ibuprofen,fever,108,538,96,11,85,28,1,0,monsoon,0
2023-09-26,10,H010,ER,Azithromycin,antibiotic,121,434,120,12,108,32,1,0,monsoon,0
2023-09-26,2,H005,ICU,Amoxicillin,antibiotic,70,0,80,6,74,25,1,0,monsoon,0
2023-09-26,23,H001,ICU,Azithromycin,antibiotic,73,557,80,9,71,29,1,0,monsoon,0
2023-09-26,16,H007,Cardiology,Atorvastatin,cardiac,125,299,113,10,103,35,1,0,monsoon,0
2023-09-26,2,H002,ER,Amoxicillin,antibiotic,63,827,53,5,48,32,1,0,monsoon,0
2023-09-26,19,H002,General,Ibuprofen,fever,156,227,140,12,128,29,1,0,monsoon,0
2023-09-26,5,H009,ER,Cephalexin,antibiotic,34,628,35,3,32,30,1,0,monsoon,0
2023-09-26,6,H008,General,Ibuprofen,fever,28,0,25,2,23,28,1,0,monsoon,0
2023-09-26,2,H006,Cardiology,Atorvastatin,cardiac,30,487,32,3,29,27,1,0,monsoon,0
2023-09-26,4,H008,Diabetes,Glipizide,diabetic,70,102,77,7,70,28,1,0,monsoon,0
2023-09-26,17,H002,General,Ibuprofen,fever,103,124,89,8,81,34,1,0,monsoon,0
2023-09-27,8,H001,General,Paracetamol,fever,158,642,153,16,137,45,2,0,monsoon,0
2023-09-27,23,H005,Pediatrics,Ibuprofen,fever,45,85,38,3,35,24,2,0,monsoon,0
2023-09-27,23,H006,ER,Amoxicillin,antibiotic,89,121,82,8,74,36,2,0,monsoon,0
2023-09-27,22,H003,Pediatrics,Ibuprofen,fever,49,0,33,2,31,19,2,0,monsoon,0
2023-09-27,9,H006,Pediatrics,Ibuprofen,fever,98,586,79,6,73,23,2,0,monsoon,0
2023-09-27,3,H001,Cardiology,Metoprolol,cardiac,70,546,77,6,71,29,2,0,monsoon,0
2023-09-27,11,H006,General,Ibuprofen,fever,109,650,93,7,86,26,2,0,monsoon,0
2023-09-27,14,H007,ICU,Azithromycin,antibiotic,99,777,102,9,93,39,2,0,monsoon,0
2023-09-27,8,H010,General,Ibuprofen,fever,126,433,110,10,100,39,2,0,monsoon,0
2023-09-27,6,H010,ICU,Cephalexin,antibiotic,52,186,35,3,32,18,2,0,monsoon,0
2023-09-28,11,H007,Pediatrics,Ibuprofen,fever,119,901,102,8,94,36,3,0,monsoon,0
2023-09-28,12,H002,General,Ibuprofen,fever,79,45,79,6,73,26,3,0,monsoon,0
2023-09-28,0,H007,Pediatrics,Ibuprofen,fever,76,1020,68,6,62,40,3,0,monsoon,0
2023-09-28,5,H005,ER,Amoxicillin,antibiotic,81,181,65,6,59,39,3,0,monsoon,0
2023-09-28,19,H008,ICU,Amoxicillin,antibiotic,90,221,86,9,77,23,3,0,monsoon,0
2023-09-28,18,H001,ER,Amoxicillin,antibiotic,112,360,109,12,97,39,3,0,monsoon,0
2023-09-28,12,H003,ICU,Azithromycin,antibiotic,34,300,38,3,35,30,3,0,monsoon,0
2023-09-28,18,H006,Diabetes,Glipizide,diabetic,159,207,152,16,136,45,3,0,monsoon,0
2023-09-28,1,H008,ICU,Amoxicillin,antibiotic,67,311,54,4,50,20,3,0,monsoon,0
2023-09-28,23,H007,ER,Cephalexin,antibiotic,35,570,27,2,25,33,3,0,monsoon,0
2023-09-28,21,H006,Cardiology,Atorvastatin,cardiac,72,415,70,7,63,32,3,0,monsoon,0
2023-09-28,8,H007,General,Paracetamol,fever,128,407,120,11,109,40,3,0,monsoon,0
2023-09-28,22,H010,Diabetes,Metformin,diabetic,63,311,65,7,58,40,3,0,monsoon,0
2023-09-28,11,H002,ER,Cephalexin,antibiotic,140,687,150,16,134,46,3,0,monsoon,0
2023-09-28,2,H009,General,Ibuprofen,fever,77,282,81,8,73,29,3,0,monsoon,0
2023-09-28,12,H003,ER,Azithromycin,antibiotic,78,481,75,6,69,25,3,0,monsoon,0
2023-09-28,5,H006,General,Ibuprofen,fever,77,666,76,6,70,23,3,0,monsoon,0
2023-09-29,18,H002,General,Paracetamol,fever,150,0,147,13,134,44,4,0,monsoon,0
2023-09-29,13,H007,ICU,Amoxicillin,antibiotic,98,190,106,9,97,28,4,0,monsoon,0
2023-09-29,6,H009,Respiratory,Montelukast,respiratory,60,285,54,5,49,31,4,0,monsoon,0
2023-09-29,21,H008,Diabetes,Metformin,diabetic,89,13,98,10,88,40,4,0,monsoon,0
2023-09-29,16,H008,Cardiology,Aspirin,cardiac,154,95,147,16,131,46,4,0,monsoon,0
2023-09-29,21,H005,ICU,Cephalexin,antibiotic,98,470,107,11,96,29,4,0,monsoon,0
2023-09-29,11,H003,Pediatrics,Paracetamol,fever,56,0,44,4,40,35,4,0,monsoon,0
2023-09-29,3,H003,Respiratory,Salbutamol,respiratory,68,395,51,5,46,36,4,0,monsoon,0
2023-09-29,11,H009,ICU,Azithromycin,antibiotic,154,512,141,16,125,46,4,0,monsoon,0
2023-09-30,2,H007,Pediatrics,Paracetamol,fever,10,891,13,1,12,30,5,1,monsoon,0
2023-09-30,23,H006,ER,Amoxicillin,antibiotic,27,94,28,2,26,13,5,1,monsoon,0
2023-09-30,19,H002,Diabetes,Glipizide,diabetic,49,0,33,3,30,30,5,1,monsoon,0
2023-09-30,20,H003,Cardiology,Metoprolol,cardiac,77,514,67,7,60,20,5,1,monsoon,0
2023-09-30,13,H005,General,Ibuprofen,fever,33,735,28,2,26,24,5,1,monsoon,0
2023-09-30,2,H006,ICU,Amoxicillin,antibiotic,15,803,19,2,17,17,5,1,monsoon,0
2023-09-30,16,H008,Respiratory,Salbutamol,respiratory,73,898,66,7,59,32,5,1,monsoon,0
2023-09-30,13,H002,Diabetes,Glipizide,diabetic,41,0,44,5,39,20,5,1,monsoon,0
2023-09-30,19,H009,Cardiology,Atorvastatin,cardiac,109,304,108,12,96,38,5,1,monsoon,0
2023-09-30,20,H004,Respiratory,Montelukast,respiratory,62,63,45,4,41,25,5,1,monsoon,0
2023-09-30,12,H005,Pediatrics,Paracetamol,fever,105,0,108,9,99,34,5,1,monsoon,0
2023-09-30,17,H002,ICU,Cephalexin,antibiotic,95,568,87,10,77,26,5,1,monsoon,0
2023-09-30,2,H002,ER,Azithromycin,antibiotic,31,656,36,4,32,27,5,1,monsoon,0
2023-09-30,21,H008,General,Ibuprofen,fever,33,885,24,2,22,12,5,1,monsoon,0
2023-09-30,1,H004,Respiratory,Montelukast,respiratory,42,125,41,3,38,21,5,1,monsoon,0
2023-09-30,20,H008,ER,Azithromycin,antibiotic,70,548,68,5,63,33,5,1,monsoon,0
2023-09-30,6,H004,ICU,Amoxicillin,antibiotic,19,437,26,2,24,29,5,1,monsoon,0
2023-10-01,8,H006,Pediatrics,Ibuprofen,fever,80,427,78,7,71,29,6,1,autumn,0
2023-10-01,6,H002,ER,Amoxicillin,antibiotic,43,613,27,2,25,26,6,1,autumn,0
2023-10-01,12,H009,ER,Amoxicillin,antibiotic,58,570,61,6,55,16,6,1,autumn,0
2023-10-01,14,H001,General,Paracetamol,fever,43,761,37,3,34,28,6,1,autumn,0
2023-10-01,4,H002,Cardiology,Metoprolol,cardiac,57,187,38,4,34,25,6,1,autumn,0
2023-10-01,23,H010,ICU,Amoxicillin,antibiotic,45,141,45,4,41,29,6,1,autumn,0
2023-10-01,21,H007,Pediatrics,Ibuprofen,fever,53,838,48,5,43,23,6,1,autumn,0
2023-10-01,21,H009,Diabetes,Glipizide,diabetic,41,283,22,2,20,15,6,1,autumn,0
2023-10-01,21,H008,General,Ibuprofen,fever,53,832,48,4,44,26,6,1,autumn,0
2023-10-01,1,H004,General,Paracetamol,fever,22,662,29,2,27,22,6,1,autumn,0
2023-10-02,23,H004,ER,Cephalexin,antibiotic,27,863,37,3,34,27,0,0,autumn,0
2023-10-02,9,H010,ICU,Amoxicillin,antibiotic,44,97,43,4,39,38,0,0,autumn,0
2023-10-02,13,H004,ICU,Amoxicillin,antibiotic,78,359,81,8,73,29,0,0,autumn,0
2023-10-02,21,H008,Respiratory,Albuterol,respiratory,81,763,80,6,74,30,0,0,autumn,0
2023-10-02,8,H008,General,Paracetamol,fever,26,806,35,3,32,31,0,0,autumn,0
2023-10-02,13,H008,Respiratory,Albuterol,respiratory,54,844,35,3,32,25,0,0,autumn,0
2023-10-02,3,H005,Diabetes,Glipizide,diabetic,41,624,46,4,42,26,0,0,autumn,0
2023-10-02,2,H006,ER,Azithromycin,antibiotic,61,33,59,6,53,32,0,0,autumn,0
2023-10-02,22,H009,Respiratory,Montelukast,respiratory,40,931,28,2,26,21,0,0,autumn,0
2023-10-02,14,H006,General,Paracetamol,fever,60,606,54,6,48,35,0,0,autumn,0
2023-10-02,6,H005,Cardiology,Metoprolol,cardiac,52,568,50,4,46,22,0,0,autumn,0
2023-10-02,3,H001,General,Paracetamol,fever,34,727,33,3,30,28,0,0,autumn,0
2023-10-03,20,H006,Respiratory,Montelukast,respiratory,25,225,33,3,30,32,1,0,autumn,0
2023-10-03,17,H005,ICU,Cephalexin,antibiotic,38,432,48,5,43,21,1,0,autumn,0
2023-10-03,9,H003,Diabetes,Glipizide,diabetic,75,516,74,6,68,37,1,0,autumn,0
2023-10-03,6,H008,Pediatrics,Paracetamol,fever,66,409,50,4,46,33,1,0,autumn,0
2023-10-03,14,H008,Pediatrics,Ibuprofen,fever,52,475,47,3,44,28,1,0,autumn,0
2023-10-03,10,H003,ICU,Azithromycin,antibiotic,74,499,76,7,69,24,1,0,autumn,0
2023-10-03,8,H010,ER,Azithromycin,antibiotic,94,340,99,8,91,34,1,0,autumn,0
2023-10-03,17,H007,Diabetes,Metformin,diabetic,65,121,69,7,62,37,1,0,autumn,0
2023-10-03,7,H006,Respiratory,Salbutamol,respiratory,62,250,47,4,43,29,1,0,autumn,0
2023-10-04,23,H005,Pediatrics,Paracetamol,fever,22,0,15,1,14,18,2,0,autumn,0
2023-10-04,0,H006,ICU,Amoxicillin,antibiotic,40,763,32,2,30,18,2,0,autumn,0
2023-10-04,18,H006,ER,Azithromycin,antibiotic,93,359,100,11,89,37,2,0,autumn,0
2023-10-04,20,H008,Respiratory,Montelukast,respiratory,35,728,41,3,38,28,2,0,autumn,0
2023-10-04,1,H007,Diabetes,Glipizide,diabetic,18,798,15,1,14,18,2,0,autumn,0
2023-10-04,0,H002,Respiratory,Salbutamol,respiratory,38,726,47,5,42,36,2,0,autumn,0
2023-10-04,14,H001,Cardiology,Atorvastatin,cardiac,66,319,68,6,62,28,2,0,autumn,0
2023-10-04,8,H008,Cardiology,Metoprolol,cardiac,88,0,97,9,88,24,2,0,autumn,0
2023-10-04,16,H006,Respiratory,Salbutamol,respiratory,85,98,66,6,60,24,2,0,autumn,0
2023-10-04,12,H009,Cardiology,Atorvastatin,cardiac,79,225,66,6,60,29,2,0,autumn,0
2023-10-04,16,H010,General,Paracetamol,fever,45,388,52,5,47,23,2,0,autumn,0
2023-10-04,19,H008,Diabetes,Insulin,diabetic,88,0,83,8,75,35,2,0,autumn,0
2023-10-04,12,H002,ER,Azithromycin,antibiotic,76,537,78,8,70,38,2,0,autumn,0
2023-10-04,22,H008,Cardiology,Metoprolol,cardiac,54,41,52,5,47,25,2,0,autumn,0
2023-10-04,21,H003,Cardiology,Atorvastatin,cardiac,33,481,39,4,35,29,2,0,autumn,0
2023-10-04,4,H001,General,Ibuprofen,fever,57,670,44,3,41,29,2,0,autumn,0
2023-10-04,2,H003,Pediatrics,Paracetamol,fever,38,605,38,4,34,32,2,0,autumn,0
2023-10-04,2,H008,Pediatrics,Paracetamol,fever,34,375,20,2,18,36,2,0,autumn,0
2023-10-04,0,H006,Respiratory,Montelukast,respiratory,31,183,37,3,34,25,2,0,autumn,0
2023-10-04,19,H008,General,Paracetamol,fever,83,923,87,8,79,25,2,0,autumn,0
2023-10-05,0,H007,Pediatrics,Paracetamol,fever,25,813,28,3,25,27,3,0,autumn,0
2023-10-05,3,H001,Diabetes,Insulin,diabetic,14,210,16,1,15,32,3,0,autumn,0
2023-10-05,16,H007,ER,Amoxicillin,antibiotic,119,179,102,9,93,33,3,0,autumn,0
2023-10-05,10,H008,General,Paracetamol,fever,60,863,42,5,37,23,3,0,autumn,0
2023-10-05,11,H010,Cardiology,Atorvastatin,cardiac,81,209,73,6,67,22,3,0,autumn,0
2023-10-05,15,H004,Pediatrics,Paracetamol,fever,82,438,79,6,73,27,3,0,autumn,0
2023-10-05,1,H002,Pediatrics,Ibuprofen,fever,47,379,56,6,50,38,3,0,autumn,0
2023-10-05,22,H010,General,Paracetamol,fever,47,341,35,2,33,35,3,0,autumn,0
2023-10-05,9,H003,ICU,Cephalexin,antibiotic,63,436,51,5,46,28,3,0,autumn,0
2023-10-05,11,H004,ICU,Cephalexin,antibiotic,26,737,31,3,28,36,3,0,autumn,0
2023-10-05,22,H003,Diabetes,Glipizide,diabetic,14,502,23,1,22,29,3,0,autumn,0
2023-10-06,1,H003,Diabetes,Insulin,diabetic,40,462,30,2,28,32,4,0,autumn,0
2023-10-06,18,H009,ICU,Amoxicillin,antibiotic,48,847,36,3,33,29,4,0,autumn,0
2023-10-06,3,H008,Pediatrics,Paracetamol,fever,33,342,24,2,22,32,4,0,autumn,0
2023-10-06,11,H010,Respiratory,Montelukast,respiratory,50,511,42,4,38,23,4,0,autumn,0
2023-10-06,10,H007,Cardiology,Atorvastatin,cardiac,69,230,61,6,55,24,4,0,autumn,0
2023-10-06,22,H002,General,Paracetamol,fever,63,577,60,5,55,30,4,0,autumn,0
2023-10-06,10,H006,Cardiology,Atorvastatin,cardiac,33,378,38,4,34,22,4,0,autumn,0
2023-10-06,5,H002,ICU,Cephalexin,antibiotic,55,772,45,5,40,34,4,0,autumn,0
2023-10-06,1,H008,Diabetes,Metformin,diabetic,42,0,37,3,34,22,4,0,autumn,0
2023-10-06,11,H010,General,Ibuprofen,fever,121,220,106,9,97,37,4,0,autumn,0
2023-10-06,10,H010,Cardiology,Atorvastatin,cardiac,60,149,45,4,41,38,4,0,autumn,0
2023-10-07,12,H006,Pediatrics,Paracetamol,fever,90,337,81,8,73,33,5,1,autumn,0
2023-10-07,2,H005,General,Ibuprofen,fever,24,374,28,2,26,14,5,1,autumn,0
2023-10-07,2,H009,ICU,Cephalexin,antibiotic,34,813,30,3,27,21,5,1,autumn,0
